time,timeEpoch,lowTemp,highTemp,shutdownTemp,gateVoltage,supplyVoltage,switchingFrequency,dutyCycle,gateState
4/22/2008 9:43:14 PM,3291770594.785,329.8,330,345,10,4,10000,37,1
4/22/2008 9:43:16 PM,3291770596.861,329.8,330,345,10,4,10000,37,0
4/22/2008 9:43:22 PM,3291770602.901,329.8,330,345,10,4,10000,37,1
4/22/2008 9:43:24 PM,3291770604.906,329.8,330,345,10,4,10000,37,0
4/22/2008 9:43:31 PM,3291770611.588,329.8,330,345,10,4,10000,37,1
4/22/2008 9:43:33 PM,3291770613.775,329.8,330,345,10,4,10000,37,0
4/22/2008 9:43:41 PM,3291770621.179,329.8,330,345,10,4,10000,37,1
4/22/2008 9:43:43 PM,3291770623.168,329.8,330,345,10,4,10000,37,0
4/22/2008 9:43:48 PM,3291770628.996,329.8,330,345,10,4,10000,37,1
4/22/2008 9:43:51 PM,3291770631.194,329.8,330,345,10,4,10000,37,0
4/22/2008 9:43:57 PM,3291770637.981,329.8,330,345,10,4,10000,37,1
4/22/2008 9:43:59 PM,3291770639.957,329.8,330,345,10,4,10000,37,0
4/22/2008 9:44:06 PM,3291770646.047,329.8,330,345,10,4,10000,37,1
4/22/2008 9:44:08 PM,3291770648.047,329.8,330,345,10,4,10000,37,0
4/22/2008 9:44:15 PM,3291770655.359,329.8,330,345,10,4,10000,37,1
4/22/2008 9:44:17 PM,3291770657.359,329.8,330,345,10,4,10000,37,0
4/22/2008 9:44:24 PM,3291770664.513,329.8,330,345,10,4,10000,37,1
4/22/2008 9:44:26 PM,3291770666.727,329.8,330,345,10,4,10000,37,0
4/22/2008 9:44:35 PM,3291770675.397,329.8,330,345,10,4,10000,37,1
4/22/2008 9:44:37 PM,3291770677.794,329.8,330,345,10,4,10000,37,0
4/22/2008 9:44:46 PM,3291770686.318,329.8,330,345,10,4,10000,37,1
4/22/2008 9:44:48 PM,3291770688.734,329.8,330,345,10,4,10000,37,0
4/22/2008 9:44:56 PM,3291770696.961,329.8,330,345,10,4,10000,37,1
4/22/2008 9:44:59 PM,3291770699.154,329.8,330,345,10,4,10000,37,0
4/22/2008 9:45:06 PM,3291770706.478,329.8,330,345,10,4,10000,37,1
4/22/2008 9:45:08 PM,3291770708.663,329.8,330,345,10,4,10000,37,0
4/22/2008 9:45:15 PM,3291770715.973,329.8,330,345,10,4,10000,37,1
4/22/2008 9:45:18 PM,3291770718.038,329.8,330,345,10,4,10000,37,0
4/22/2008 9:45:25 PM,3291770725.778,329.8,330,345,10,4,10000,37,1
4/22/2008 9:45:27 PM,3291770727.765,329.8,330,345,10,4,10000,37,0
4/22/2008 9:45:35 PM,3291770735.104,329.8,330,345,10,4,10000,37,1
4/22/2008 9:45:37 PM,3291770737.522,329.8,330,345,10,4,10000,37,0
4/22/2008 9:45:45 PM,3291770745.369,329.8,330,345,10,4,10000,37,1
4/22/2008 9:45:47 PM,3291770747.588,329.8,330,345,10,4,10000,37,0
4/22/2008 9:45:55 PM,3291770755.767,329.8,330,345,10,4,10000,37,1
4/22/2008 9:45:57 PM,3291770757.972,329.8,330,345,10,4,10000,37,0
4/22/2008 9:46:06 PM,3291770766.885,329.8,330,345,10,4,10000,37,1
4/22/2008 9:46:09 PM,3291770769.29,329.8,330,345,10,4,10000,37,0
4/22/2008 9:46:17 PM,3291770777.678,329.8,330,345,10,4,10000,37,1
4/22/2008 9:46:19 PM,3291770779.676,329.8,330,345,10,4,10000,37,0
4/22/2008 9:46:27 PM,3291770787.186,329.8,330,345,10,4,10000,37,1
4/22/2008 9:46:29 PM,3291770789.378,329.8,330,345,10,4,10000,37,0
4/22/2008 9:46:36 PM,3291770796.77,329.8,330,345,10,4,10000,37,1
4/22/2008 9:46:38 PM,3291770798.984,329.8,330,345,10,4,10000,37,0
4/22/2008 9:46:46 PM,3291770806.101,329.8,330,345,10,4,10000,37,1
4/22/2008 9:46:48 PM,3291770808.328,329.8,330,345,10,4,10000,37,0
4/22/2008 9:46:55 PM,3291770815.93,329.8,330,345,10,4,10000,37,1
4/22/2008 9:46:58 PM,3291770818.132,329.8,330,345,10,4,10000,37,0
4/22/2008 9:47:05 PM,3291770825.479,329.8,330,345,10,4,10000,37,1
4/22/2008 9:47:07 PM,3291770827.458,329.8,330,345,10,4,10000,37,0
4/22/2008 9:47:15 PM,3291770835.256,329.8,330,345,10,4,10000,37,1
4/22/2008 9:47:17 PM,3291770837.662,329.8,330,345,10,4,10000,37,0
4/22/2008 9:47:26 PM,3291770846.97,329.8,330,345,10,4,10000,37,1
4/22/2008 9:47:29 PM,3291770849.166,329.8,330,345,10,4,10000,37,0
4/22/2008 9:47:36 PM,3291770856.053,329.8,330,345,10,4,10000,37,1
4/22/2008 9:47:38 PM,3291770858.047,329.8,330,345,10,4,10000,37,0
4/22/2008 9:47:45 PM,3291770865.238,329.8,330,345,10,4,10000,37,1
4/22/2008 9:47:47 PM,3291770867.464,329.8,330,345,10,4,10000,37,0
4/22/2008 9:47:54 PM,3291770874.975,329.8,330,345,10,4,10000,37,1
4/22/2008 9:47:57 PM,3291770877.182,329.8,330,345,10,4,10000,37,0
4/22/2008 9:48:04 PM,3291770884.094,329.8,330,345,10,4,10000,37,1
4/22/2008 9:48:06 PM,3291770886.09,329.8,330,345,10,4,10000,37,0
4/22/2008 9:48:13 PM,3291770893.06,329.8,330,345,10,4,10000,37,1
4/22/2008 9:48:15 PM,3291770895.068,329.8,330,345,10,4,10000,37,0
4/22/2008 9:48:22 PM,3291770902.162,329.8,330,345,10,4,10000,37,1
4/22/2008 9:48:24 PM,3291770904.356,329.8,330,345,10,4,10000,37,0
4/22/2008 9:48:31 PM,3291770911.286,329.8,330,345,10,4,10000,37,1
4/22/2008 9:48:33 PM,3291770913.562,329.8,330,345,10,4,10000,37,0
4/22/2008 9:48:41 PM,3291770921.505,329.8,330,345,10,4,10000,37,1
4/22/2008 9:48:43 PM,3291770923.937,329.8,330,345,10,4,10000,37,0
4/22/2008 9:48:51 PM,3291770931.463,329.8,330,345,10,4,10000,37,1
4/22/2008 9:48:53 PM,3291770933.669,329.8,330,345,10,4,10000,37,0
4/22/2008 9:49:00 PM,3291770940.402,329.8,330,345,10,4,10000,37,1
4/22/2008 9:49:02 PM,3291770942.818,329.8,330,345,10,4,10000,37,0
4/22/2008 9:49:11 PM,3291770951.414,329.8,330,345,10,4,10000,37,1
4/22/2008 9:49:13 PM,3291770953.414,329.8,330,345,10,4,10000,37,0
4/22/2008 9:49:19 PM,3291770959.888,329.8,330,345,10,4,10000,37,1
4/22/2008 9:49:21 PM,3291770961.663,329.8,330,345,10,4,10000,37,0
4/22/2008 9:49:27 PM,3291770967.981,329.8,330,345,10,4,10000,37,1
4/22/2008 9:49:30 PM,3291770970.179,329.8,330,345,10,4,10000,37,0
4/22/2008 9:49:38 PM,3291770978.155,329.8,330,345,10,4,10000,37,1
4/22/2008 9:49:40 PM,3291770980.149,329.8,330,345,10,4,10000,37,0
4/22/2008 9:49:46 PM,3291770986.909,329.8,330,345,10,4,10000,37,1
4/22/2008 9:49:49 PM,3291770989.331,329.8,330,345,10,4,10000,37,0
4/22/2008 9:49:59 PM,3291770999.031,329.8,330,345,10,4,10000,37,1
4/22/2008 9:50:01 PM,3291771001.668,329.8,330,345,10,4,10000,37,0
4/22/2008 9:50:09 PM,3291771009.619,329.8,330,345,10,4,10000,37,1
4/22/2008 9:50:11 PM,3291771011.913,329.8,330,345,10,4,10000,37,0
4/22/2008 9:50:19 PM,3291771019.458,329.8,330,345,10,4,10000,37,1
4/22/2008 9:50:21 PM,3291771021.659,329.8,330,345,10,4,10000,37,0
4/22/2008 9:50:28 PM,3291771028.545,329.8,330,345,10,4,10000,37,1
4/22/2008 9:50:30 PM,3291771030.94,329.8,330,345,10,4,10000,37,0
4/22/2008 9:50:39 PM,3291771039.178,329.8,330,345,10,4,10000,37,1
4/22/2008 9:50:41 PM,3291771041.166,329.8,330,345,10,4,10000,37,0
4/22/2008 9:50:47 PM,3291771047.839,329.8,330,345,10,4,10000,37,1
4/22/2008 9:50:50 PM,3291771050.241,329.8,330,345,10,4,10000,37,0
4/22/2008 9:50:58 PM,3291771058.864,329.8,330,345,10,4,10000,37,1
4/22/2008 9:51:00 PM,3291771060.94,329.8,330,345,10,4,10000,37,0
4/22/2008 9:51:08 PM,3291771068.239,329.8,330,345,10,4,10000,37,1
4/22/2008 9:51:10 PM,3291771070.238,329.8,330,345,10,4,10000,37,0
4/22/2008 9:51:17 PM,3291771077.116,329.8,330,345,10,4,10000,37,1
4/22/2008 9:51:19 PM,3291771079.546,329.8,330,345,10,4,10000,37,0
4/22/2008 9:51:28 PM,3291771088.015,329.8,330,345,10,4,10000,37,1
4/22/2008 9:51:30 PM,3291771090.241,329.8,330,345,10,4,10000,37,0
4/22/2008 9:51:36 PM,3291771096.91,329.8,330,345,10,4,10000,37,1
4/22/2008 9:51:39 PM,3291771099.141,329.8,330,345,10,4,10000,37,0
4/22/2008 9:51:46 PM,3291771106.702,329.8,330,345,10,4,10000,37,1
4/22/2008 9:51:48 PM,3291771108.995,329.8,330,345,10,4,10000,37,0
4/22/2008 9:51:56 PM,3291771116.747,329.8,330,345,10,4,10000,37,1
4/22/2008 9:51:58 PM,3291771118.738,329.8,330,345,10,4,10000,37,0
4/22/2008 9:52:05 PM,3291771125.592,329.8,330,345,10,4,10000,37,1
4/22/2008 9:52:07 PM,3291771127.592,329.8,330,345,10,4,10000,37,0
4/22/2008 9:52:14 PM,3291771134.993,329.8,330,345,10,4,10000,37,1
4/22/2008 9:52:17 PM,3291771137.21,329.8,330,345,10,4,10000,37,0
4/22/2008 9:52:24 PM,3291771144.306,329.8,330,345,10,4,10000,37,1
4/22/2008 9:52:26 PM,3291771146.3,329.8,330,345,10,4,10000,37,0
4/22/2008 9:52:34 PM,3291771154.061,329.8,330,345,10,4,10000,37,1
4/22/2008 9:52:36 PM,3291771156.262,329.8,330,345,10,4,10000,37,0
4/22/2008 9:52:44 PM,3291771164.514,329.8,330,345,10,4,10000,37,1
4/22/2008 9:52:46 PM,3291771166.711,329.8,330,345,10,4,10000,37,0
4/22/2008 9:52:53 PM,3291771173.826,329.8,330,345,10,4,10000,37,1
4/22/2008 9:52:55 PM,3291771175.851,329.8,330,345,10,4,10000,37,0
4/22/2008 9:53:02 PM,3291771182.803,329.8,330,345,10,4,10000,37,1
4/22/2008 9:53:04 PM,3291771184.8,329.8,330,345,10,4,10000,37,0
4/22/2008 9:53:12 PM,3291771192.334,329.8,330,345,10,4,10000,37,1
4/22/2008 9:53:14 PM,3291771194.098,329.8,330,345,10,4,10000,37,0
4/22/2008 9:53:21 PM,3291771201.882,329.8,330,345,10,4,10000,37,1
4/22/2008 9:53:24 PM,3291771204.3,329.8,330,345,10,4,10000,37,0
4/22/2008 9:53:32 PM,3291771212.34,329.8,330,345,10,4,10000,37,1
4/22/2008 9:53:34 PM,3291771214.324,329.8,330,345,10,4,10000,37,0
4/22/2008 9:53:42 PM,3291771222.274,329.8,330,345,10,4,10000,37,1
4/22/2008 9:53:44 PM,3291771224.263,329.8,330,345,10,4,10000,37,0
4/22/2008 9:53:51 PM,3291771231.464,329.8,330,345,10,4,10000,37,1
4/22/2008 9:53:53 PM,3291771233.671,329.8,330,345,10,4,10000,37,0
4/22/2008 9:54:01 PM,3291771241.82,329.8,330,345,10,4,10000,37,1
4/22/2008 9:54:03 PM,3291771243.841,329.8,330,345,10,4,10000,37,0
4/22/2008 9:54:10 PM,3291771250.933,329.8,330,345,10,4,10000,37,1
4/22/2008 9:54:12 PM,3291771252.704,329.8,330,345,10,4,10000,37,0
4/22/2008 9:54:20 PM,3291771260.085,329.8,330,345,10,4,10000,37,1
4/22/2008 9:54:21 PM,3291771261.656,329.8,330,345,10,4,10000,37,0
4/22/2008 9:54:28 PM,3291771268.347,329.8,330,345,10,4,10000,37,1
4/22/2008 9:54:30 PM,3291771270.333,329.8,330,345,10,4,10000,37,0
4/22/2008 9:54:40 PM,3291771280.118,329.8,330,345,10,4,10000,37,1
4/22/2008 9:54:42 PM,3291771282.147,329.8,330,345,10,4,10000,37,0
4/22/2008 9:54:49 PM,3291771289.902,329.8,330,345,10,4,10000,37,1
4/22/2008 9:54:51 PM,3291771291.904,329.8,330,345,10,4,10000,37,0
4/22/2008 9:54:59 PM,3291771299.674,329.8,330,345,10,4,10000,37,1
4/22/2008 9:55:01 PM,3291771301.653,329.8,330,345,10,4,10000,37,0
4/22/2008 9:55:09 PM,3291771309.539,329.8,330,345,10,4,10000,37,1
4/22/2008 9:55:11 PM,3291771311.54,329.8,330,345,10,4,10000,37,0
4/22/2008 9:55:18 PM,3291771318.626,329.8,330,345,10,4,10000,37,1
4/22/2008 9:55:20 PM,3291771320.4,329.8,330,345,10,4,10000,37,0
4/22/2008 9:55:28 PM,3291771328.184,329.8,330,345,10,4,10000,37,1
4/22/2008 9:55:30 PM,3291771330.263,329.8,330,345,10,4,10000,37,0
4/22/2008 9:55:38 PM,3291771338.002,329.8,330,345,10,4,10000,37,1
4/22/2008 9:55:39 PM,3291771339.98,329.8,330,345,10,4,10000,37,0
4/22/2008 9:55:47 PM,3291771347.735,329.8,330,345,10,4,10000,37,1
4/22/2008 9:55:49 PM,3291771349.725,329.8,330,345,10,4,10000,37,0
4/22/2008 9:55:57 PM,3291771357.343,329.8,330,345,10,4,10000,37,1
4/22/2008 9:55:59 PM,3291771359.326,329.8,330,345,10,4,10000,37,0
4/22/2008 9:56:06 PM,3291771366.886,329.8,330,345,10,4,10000,37,1
4/22/2008 9:56:08 PM,3291771368.873,329.8,330,345,10,4,10000,37,0
4/22/2008 9:56:16 PM,3291771376.802,329.8,330,345,10,4,10000,37,1
4/22/2008 9:56:18 PM,3291771378.652,329.8,330,345,10,4,10000,37,0
4/22/2008 9:56:26 PM,3291771386.177,329.8,330,345,10,4,10000,37,1
4/22/2008 9:56:28 PM,3291771388.166,329.8,330,345,10,4,10000,37,0
4/22/2008 9:56:36 PM,3291771396.616,329.8,330,345,10,4,10000,37,1
4/22/2008 9:56:38 PM,3291771398.606,329.8,330,345,10,4,10000,37,0
4/22/2008 9:56:45 PM,3291771405.615,329.8,330,345,10,4,10000,37,1
4/22/2008 9:56:47 PM,3291771407.634,329.8,330,345,10,4,10000,37,0
4/22/2008 9:56:55 PM,3291771415.974,329.8,330,345,10,4,10000,37,1
4/22/2008 9:56:58 PM,3291771418.176,329.8,330,345,10,4,10000,37,0
4/22/2008 9:57:05 PM,3291771425.947,329.8,330,345,10,4,10000,37,1
4/22/2008 9:57:08 PM,3291771428.207,329.8,330,345,10,4,10000,37,0
4/22/2008 9:57:15 PM,3291771435.147,329.8,330,345,10,4,10000,37,1
4/22/2008 9:57:17 PM,3291771437.359,329.8,330,345,10,4,10000,37,0
4/22/2008 9:57:25 PM,3291771445.103,329.8,330,345,10,4,10000,37,1
4/22/2008 9:57:27 PM,3291771447.09,329.8,330,345,10,4,10000,37,0
4/22/2008 9:57:33 PM,3291771453.866,329.8,330,345,10,4,10000,37,1
4/22/2008 9:57:35 PM,3291771455.854,329.8,330,345,10,4,10000,37,0
4/22/2008 9:57:42 PM,3291771462.325,329.8,330,345,10,4,10000,37,1
4/22/2008 9:57:44 PM,3291771464.352,329.8,330,345,10,4,10000,37,0
4/22/2008 9:57:51 PM,3291771471.025,329.8,330,345,10,4,10000,37,1
4/22/2008 9:57:53 PM,3291771473.458,329.8,330,345,10,4,10000,37,0
4/22/2008 9:58:01 PM,3291771481.694,329.8,330,345,10,4,10000,37,1
4/22/2008 9:58:04 PM,3291771484.122,329.8,330,345,10,4,10000,37,0
4/22/2008 9:58:12 PM,3291771492.099,329.8,330,345,10,4,10000,37,1
4/22/2008 9:58:14 PM,3291771494.096,329.8,330,345,10,4,10000,37,0
4/22/2008 9:58:20 PM,3291771500.905,329.8,330,345,10,4,10000,37,1
4/22/2008 9:58:23 PM,3291771503.126,329.8,330,345,10,4,10000,37,0
4/22/2008 9:58:30 PM,3291771510.91,329.8,330,345,10,4,10000,37,1
4/22/2008 9:58:32 PM,3291771512.912,329.8,330,345,10,4,10000,37,0
4/22/2008 9:58:40 PM,3291771520.24,329.8,330,345,10,4,10000,37,1
4/22/2008 9:58:42 PM,3291771522.464,329.8,330,345,10,4,10000,37,0
4/22/2008 9:58:50 PM,3291771530.059,329.8,330,345,10,4,10000,37,1
4/22/2008 9:58:52 PM,3291771532.273,329.8,330,345,10,4,10000,37,0
4/22/2008 9:58:59 PM,3291771539.832,329.8,330,345,10,4,10000,37,1
4/22/2008 9:59:02 PM,3291771542.052,329.8,330,345,10,4,10000,37,0
4/22/2008 9:59:10 PM,3291771550.701,329.8,330,345,10,4,10000,37,1
4/22/2008 9:59:12 PM,3291771552.891,329.8,330,345,10,4,10000,37,0
4/22/2008 9:59:19 PM,3291771559.986,329.8,330,345,10,4,10000,37,1
4/22/2008 9:59:22 PM,3291771562.177,329.8,330,345,10,4,10000,37,0
4/22/2008 9:59:30 PM,3291771570.185,329.8,330,345,10,4,10000,37,1
4/22/2008 9:59:32 PM,3291771572.39,329.8,330,345,10,4,10000,37,0
4/22/2008 9:59:40 PM,3291771580.198,329.8,330,345,10,4,10000,37,1
4/22/2008 9:59:42 PM,3291771582.61,329.8,330,345,10,4,10000,37,0
4/22/2008 9:59:50 PM,3291771590.838,329.8,330,345,10,4,10000,37,1
4/22/2008 9:59:53 PM,3291771593.243,329.8,330,345,10,4,10000,37,0
4/22/2008 10:00:01 PM,3291771601.281,329.8,330,345,10,4,10000,37,1
4/22/2008 10:00:03 PM,3291771603.293,329.8,330,345,10,4,10000,37,0
4/22/2008 10:00:10 PM,3291771610.412,329.8,330,345,10,4,10000,37,1
4/22/2008 10:00:12 PM,3291771612.4,329.8,330,345,10,4,10000,37,0
4/22/2008 10:00:19 PM,3291771619.517,329.8,330,345,10,4,10000,37,1
4/22/2008 10:00:21 PM,3291771621.298,329.8,330,345,10,4,10000,37,0
4/22/2008 10:00:27 PM,3291771627.625,329.8,330,345,10,4,10000,37,1
4/22/2008 10:00:29 PM,3291771629.616,329.8,330,345,10,4,10000,37,0
4/22/2008 10:00:36 PM,3291771636.938,329.8,330,345,10,4,10000,37,1
4/22/2008 10:00:38 PM,3291771638.705,329.8,330,345,10,4,10000,37,0
4/22/2008 10:00:45 PM,3291771645.607,329.8,330,345,10,4,10000,37,1
4/22/2008 10:00:47 PM,3291771647.477,329.8,330,345,10,4,10000,37,0
4/22/2008 10:00:54 PM,3291771654.597,329.8,330,345,10,4,10000,37,1
4/22/2008 10:00:57 PM,3291771657.025,329.8,330,345,10,4,10000,37,0
4/22/2008 10:01:06 PM,3291771666.265,329.8,330,345,10,4,10000,37,1
4/22/2008 10:01:08 PM,3291771668.466,329.8,330,345,10,4,10000,37,0
4/22/2008 10:01:16 PM,3291771676.058,329.8,330,345,10,4,10000,37,1
4/22/2008 10:01:18 PM,3291771678.057,329.8,330,345,10,4,10000,37,0
4/22/2008 10:01:25 PM,3291771685.188,329.8,330,345,10,4,10000,37,1
4/22/2008 10:01:27 PM,3291771687.177,329.8,330,345,10,4,10000,37,0
4/22/2008 10:01:34 PM,3291771694.318,329.8,330,345,10,4,10000,37,1
4/22/2008 10:01:36 PM,3291771696.407,329.8,330,345,10,4,10000,37,0
4/22/2008 10:01:43 PM,3291771703.53,329.8,330,345,10,4,10000,37,1
4/22/2008 10:01:45 PM,3291771705.962,329.8,330,345,10,4,10000,37,0
4/22/2008 10:01:54 PM,3291771714.577,329.8,330,345,10,4,10000,37,1
4/22/2008 10:01:56 PM,3291771716.779,329.8,330,345,10,4,10000,37,0
4/22/2008 10:02:03 PM,3291771723.751,329.8,330,345,10,4,10000,37,1
4/22/2008 10:02:05 PM,3291771725.742,329.8,330,345,10,4,10000,37,0
4/22/2008 10:02:13 PM,3291771733.039,329.8,330,345,10,4,10000,37,1
4/22/2008 10:02:15 PM,3291771735.264,329.8,330,345,10,4,10000,37,0
4/22/2008 10:02:23 PM,3291771743.251,329.8,330,345,10,4,10000,37,1
4/22/2008 10:02:25 PM,3291771745.305,329.8,330,345,10,4,10000,37,0
4/22/2008 10:02:32 PM,3291771752.452,329.8,330,345,10,4,10000,37,1
4/22/2008 10:02:34 PM,3291771754.425,329.8,330,345,10,4,10000,37,0
4/22/2008 10:02:41 PM,3291771761.545,329.8,330,345,10,4,10000,37,1
4/22/2008 10:02:43 PM,3291771763.554,329.8,330,345,10,4,10000,37,0
4/22/2008 10:02:50 PM,3291771770.753,329.8,330,345,10,4,10000,37,1
4/22/2008 10:02:52 PM,3291771772.955,329.8,330,345,10,4,10000,37,0
4/22/2008 10:03:00 PM,3291771780.703,329.8,330,345,10,4,10000,37,1
4/22/2008 10:03:02 PM,3291771782.901,329.8,330,345,10,4,10000,37,0
4/22/2008 10:03:10 PM,3291771790.214,329.8,330,345,10,4,10000,37,1
4/22/2008 10:03:12 PM,3291771792.443,329.8,330,345,10,4,10000,37,0
4/22/2008 10:03:20 PM,3291771800.455,329.8,330,345,10,4,10000,37,1
4/22/2008 10:03:22 PM,3291771802.44,329.8,330,345,10,4,10000,37,0
4/22/2008 10:03:29 PM,3291771809.973,329.8,330,345,10,4,10000,37,1
4/22/2008 10:03:31 PM,3291771811.968,329.8,330,345,10,4,10000,37,0
4/22/2008 10:03:39 PM,3291771819.587,329.8,330,345,10,4,10000,37,1
4/22/2008 10:03:41 PM,3291771821.594,329.8,330,345,10,4,10000,37,0
4/22/2008 10:03:47 PM,3291771827.423,329.8,330,345,10,4,10000,37,1
4/22/2008 10:03:49 PM,3291771829.214,329.8,330,345,10,4,10000,37,0
4/22/2008 10:03:56 PM,3291771836.553,329.8,330,345,10,4,10000,37,1
4/22/2008 10:03:58 PM,3291771838.553,329.8,330,345,10,4,10000,37,0
4/22/2008 10:04:06 PM,3291771846.376,329.8,330,345,10,4,10000,37,1
4/22/2008 10:04:08 PM,3291771848.363,329.8,330,345,10,4,10000,37,0
4/22/2008 10:04:14 PM,3291771854.794,329.8,330,345,10,4,10000,37,1
4/22/2008 10:04:16 PM,3291771856.582,329.8,330,345,10,4,10000,37,0
4/22/2008 10:04:23 PM,3291771863.691,329.8,330,345,10,4,10000,37,1
4/22/2008 10:04:25 PM,3291771865.684,329.8,330,345,10,4,10000,37,0
4/22/2008 10:04:32 PM,3291771872.88,329.8,330,345,10,4,10000,37,1
4/22/2008 10:04:34 PM,3291771874.874,329.8,330,345,10,4,10000,37,0
4/22/2008 10:04:41 PM,3291771881.567,329.8,330,345,10,4,10000,37,1
4/22/2008 10:04:43 PM,3291771883.556,329.8,330,345,10,4,10000,37,0
4/22/2008 10:04:50 PM,3291771890.042,329.8,330,345,10,4,10000,37,1
4/22/2008 10:04:52 PM,3291771892.102,329.8,330,345,10,4,10000,37,0
4/22/2008 10:04:59 PM,3291771899.644,329.8,330,345,10,4,10000,37,1
4/22/2008 10:05:01 PM,3291771901.851,329.8,330,345,10,4,10000,37,0
4/22/2008 10:05:09 PM,3291771909.144,329.8,330,345,10,4,10000,37,1
4/22/2008 10:05:11 PM,3291771911.571,329.8,330,345,10,4,10000,37,0
4/22/2008 10:05:20 PM,3291771920.23,329.8,330,345,10,4,10000,37,1
4/22/2008 10:05:22 PM,3291771922.246,329.8,330,345,10,4,10000,37,0
4/22/2008 10:05:29 PM,3291771929.144,329.8,330,345,10,4,10000,37,1
4/22/2008 10:05:31 PM,3291771931.132,329.8,330,345,10,4,10000,37,0
4/22/2008 10:05:37 PM,3291771937.794,329.8,330,345,10,4,10000,37,1
4/22/2008 10:05:39 PM,3291771939.783,329.8,330,345,10,4,10000,37,0
4/22/2008 10:05:46 PM,3291771946.563,329.8,330,345,10,4,10000,37,1
4/22/2008 10:05:48 PM,3291771948.55,329.8,330,345,10,4,10000,37,0
4/22/2008 10:05:55 PM,3291771955.883,329.8,330,345,10,4,10000,37,1
4/22/2008 10:05:58 PM,3291771958.096,329.8,330,345,10,4,10000,37,0
4/22/2008 10:06:06 PM,3291771966.541,329.8,330,345,10,4,10000,37,1
4/22/2008 10:06:08 PM,3291771968.766,329.8,330,345,10,4,10000,37,0
4/22/2008 10:06:17 PM,3291771977.158,329.8,330,345,10,4,10000,37,1
4/22/2008 10:06:18 PM,3291771978.943,329.8,330,345,10,4,10000,37,0
4/22/2008 10:06:25 PM,3291771985.858,329.8,330,345,10,4,10000,37,1
4/22/2008 10:06:27 PM,3291771987.853,329.8,330,345,10,4,10000,37,0
4/22/2008 10:06:35 PM,3291771995.257,329.8,330,345,10,4,10000,37,1
4/22/2008 10:06:37 PM,3291771997.241,329.8,330,345,10,4,10000,37,0
4/22/2008 10:06:44 PM,3291772004.6,329.8,330,345,10,4,10000,37,1
4/22/2008 10:06:46 PM,3291772006.589,329.8,330,345,10,4,10000,37,0
4/22/2008 10:06:53 PM,3291772013.057,329.8,330,345,10,4,10000,37,1
4/22/2008 10:06:55 PM,3291772015.126,329.8,330,345,10,4,10000,37,0
4/22/2008 10:07:02 PM,3291772022.677,329.8,330,345,10,4,10000,37,1
4/22/2008 10:07:04 PM,3291772024.877,329.8,330,345,10,4,10000,37,0
4/22/2008 10:07:12 PM,3291772032.673,329.8,330,345,10,4,10000,37,1
4/22/2008 10:07:14 PM,3291772034.681,329.8,330,345,10,4,10000,37,0
4/22/2008 10:07:21 PM,3291772041.474,329.8,330,345,10,4,10000,37,1
4/22/2008 10:07:23 PM,3291772043.459,329.8,330,345,10,4,10000,37,0
4/22/2008 10:07:30 PM,3291772050.603,329.8,330,345,10,4,10000,37,1
4/22/2008 10:07:32 PM,3291772052.393,329.8,330,345,10,4,10000,37,0
4/22/2008 10:07:39 PM,3291772059.907,329.8,330,345,10,4,10000,37,1
4/22/2008 10:07:41 PM,3291772061.907,329.8,330,345,10,4,10000,37,0
4/22/2008 10:07:50 PM,3291772070.134,329.8,330,345,10,4,10000,37,1
4/22/2008 10:07:52 PM,3291772072.352,329.8,330,345,10,4,10000,37,0
4/22/2008 10:08:01 PM,3291772081.188,329.8,330,345,10,4,10000,37,1
4/22/2008 10:08:03 PM,3291772083.183,329.8,330,345,10,4,10000,37,0
4/22/2008 10:08:09 PM,3291772089.695,329.8,330,345,10,4,10000,37,1
4/22/2008 10:08:11 PM,3291772091.486,329.8,330,345,10,4,10000,37,0
4/22/2008 10:08:18 PM,3291772098.855,329.8,330,345,10,4,10000,37,1
4/22/2008 10:08:20 PM,3291772100.852,329.8,330,345,10,4,10000,37,0
4/22/2008 10:08:27 PM,3291772107.534,329.8,330,345,10,4,10000,37,1
4/22/2008 10:08:29 PM,3291772109.958,329.8,330,345,10,4,10000,37,0
4/22/2008 10:08:39 PM,3291772119.276,329.8,330,345,10,4,10000,37,1
4/22/2008 10:08:41 PM,3291772121.478,329.8,330,345,10,4,10000,37,0
4/22/2008 10:08:48 PM,3291772128.836,329.8,330,345,10,4,10000,37,1
4/22/2008 10:08:50 PM,3291772130.843,329.8,330,345,10,4,10000,37,0
4/22/2008 10:08:57 PM,3291772137.166,329.8,330,345,10,4,10000,37,1
4/22/2008 10:08:58 PM,3291772138.952,329.8,330,345,10,4,10000,37,0
4/22/2008 10:09:05 PM,3291772145.262,329.8,330,345,10,4,10000,37,1
4/22/2008 10:09:07 PM,3291772147.262,329.8,330,345,10,4,10000,37,0
4/22/2008 10:09:15 PM,3291772155.223,329.8,330,345,10,4,10000,37,1
4/22/2008 10:09:17 PM,3291772157.253,329.8,330,345,10,4,10000,37,0
4/22/2008 10:09:24 PM,3291772164.222,329.8,330,345,10,4,10000,37,1
4/22/2008 10:09:26 PM,3291772166.44,329.8,330,345,10,4,10000,37,0
4/22/2008 10:09:34 PM,3291772174.59,329.8,330,345,10,4,10000,37,1
